ID	Elav_1	Elav_2	Elav_3	Elav_4	Elav_5	Repo_1	Repo_2	Repo_3	Repo_4	Repo_5
CG1555	6.773962499	7.568461174	6.105036836	7.944739963	7.568461174	7.674112955	7.110741449	6.964404506	13.64215827	11.95879399
CG15550	12.81711804	11.87618857	12.04197398	13.26911273	15.67072476	14.12324794	13.45434264	16.79546694	26.17286587	16.22335168
CG15551	14.52030649	15.34822591	14.6213032	15.67072476	18.76535919	17.1483754	23.58830748	19.15965927	71.50637684	29.04061297
CG15552	6.543216468	5.979396995	6.634556367	6.773962499	7.06162397	7.516181994	12.12573253	7.012845771	11.08087574	9.986644391
CG15553	14.92852786	21.25897303	16.22335168	19.8353232	18.37917368	23.58830748	23.91758798	18.63573738	64	17.1483754
CG15554	29.44600482	26.90868529	24.93326655	34.7755156	32	29.04061297	36.00187151	29.04061297	54.19169999	32
CG15555	20.11221399	20.11221399	19.56224444	18.50701094	33.59093388	25.28132198	32.2225776	25.10669113	59.30163596	25.45716748
CG15556	7.781239579	7.568461174	9.063071082	10.19648502	13.26911273	8.633825892	13.45434264	12.99603834	30.90996253	15.45498126
CG15561	477.7128917	357.0543786	734.185087	173.6453539	455.0874528	219.7927517	109.8963759	156.4979555	141.0438548	158.6825856
CG15563	12.81711804	13.17745628	15.67072476	14.4200074	16.22335168	30.06472797	20.82146969	20.39297004	58.89200964	28.24649588
CG15564	32.67238802	35.26096371	24.08394796	36.75834736	46.20573426	45.254834	35.50622311	27.47409397	51.62507259	49.1800058
CG15566	3326.985815	2452.436387	2225.632998	2998.447505	3444.311717	5673.408381	2076.589015	3236.009213	3717.19846	2916.454801
CG15570	16.56423878	17.02992292	14.82540899	20.53481436	25.10669113	21.70566924	28.8400148	24.93326655	56.10276616	22.31589866
CG15571	11.87618857	13.73704698	13.73704698	14.32040113	18.76535919	22.16175149	18.89588258	18.12614216	32	20.53481436
CG15572	9.126109727	9.51365692	6.868523492	7.944739963	11.39240156	8.876555777	9.646462622	10.85283462	18.89588258	15.34822591
CG15573	6.498019171	6.91629785	8	6.02098699	5.540437872	6.634556367	9.18958684	7.727490631	15.24220797	11.00433455
CG15576	11.79415374	14.2214829	10.70342044	14.32040113	19.42711815	14.72300241	18.63573738	17.1483754	34.05984584	24.5900029
CG15577	12.21007367	12.72858374	15.45498126	15.34822591	18.12614216	15.03236399	21.55573723	14.92852786	37.27147477	25.10669113
CG15578	8.168097006	8.51496146	10.77786861	36.00187151	8.75434961	14.6213032	15.34822591	9.646462622	30.69645182	12.55334557
CG15579	134.3637355	97.00586026	153.2772742	148.0560875	128.8903104	120.2589119	124.4998333	99.7330662	306.5545484	296.1121751
CG1558	145.0091373	75.06143675	168.8970126	75.06143675	55.71523605	73.51669472	37.01402188	51.26847217	32	88.03467636
CG15580	27.6651914	30.69645182	28.24649588	32.44670335	38.31931855	37.01402188	45.56960626	38.31931855	129.7868134	48.84029469
CG15581	8.51496146	7.361501205	7.361501205	8.339726087	9.382679594	6.276672783	9.9176616	8.51496146	14.2214829	10.70342044
CG15582	9.000467878	8.815240927	8.6938789	10.92832205	8.111675838	8.168097006	14.52030649	10.12605275	15.88947993	18.37917368
CG15585	29.44600482	29.85705573	32	29.24260641	41.93258892	43.41133848	44.01733818	46.85074227	98.3600116	56.10276616
CG15589	16	16.56423878	13.73704698	19.69831061	16.44982123	17.87659421	24.93326655	21.85664411	45.254834	25.63423608
CG1559	588.1335578	704.2774109	548.7480128	398.9322648	568.0995697	608.8740429	592.2243502	564.1754193	541.1932368	328.5570298
CG15590	13.547925	13.26911273	11.23555901	14.52030649	14.4200074	14.6213032	18.76535919	14.6213032	45.56960626	18.00093576
CG15591	25.8125363	26.17286587	29.44600482	26.53822547	28.8400148	39.6706464	53.81737058	38.05462768	114.5632091	33.59093388
CG15592	12.04197398	10.77786861	10.77786861	14.12324794	13.17745628	12.12573253	14.02569154	14.52030649	30.90996253	17.50869922
CG15593	13.64215827	15.03236399	15.67072476	13.45434264	17.02992292	16.79546694	22.94328397	16.56423878	29.44600482	23.42537114
CG15594	21.55573723	19.8353232	18.00093576	27.28431654	28.4429658	30.69645182	26.35491255	26.53822547	65.79928491	31.77895985
CG15595	11.15794933	12.72858374	11.00433455	12.04197398	12.55334557	13.26911273	12.64066099	12.90626815	25.28132198	14.4200074
CG15596	28.24649588	26.53822547	24.08394796	29.44600482	28.8400148	25.45716748	31.12495832	28.05138308	70.03479688	39.39662123
CG15597	60.12945595	52.70982511	72.50456866	49.52207979	70.52192742	65.34477605	91.13921252	76.10925536	143.0127537	85.62736351
CG15598	23.91758798	20.82146969	20.53481436	32.2225776	30.2738447	20.39297004	24.7610399	24.5900029	67.6491546	35.75318842
CG15599	7.210003701	6.498019171	6.727171322	8.815240927	9.713559075	6.821079134	10.62948651	9.126109727	25.8125363	9.579829637
CG1560	897.6442586	820.2955547	670.9214228	630.3459396	544.9575334	592.2243502	266.8712348	617.3736078	556.4082496	544.9575334
CG15601	296.1121751	372.2169644	280.1391875	129.7868134	167.7303557	142.0248924	49.8665331	272.4787667	174.8531529	202.2505758
CG15602	315.1729698	225.9719671	229.1264182	176.0693527	126.2377862	163.1437603	101.8286699	44.94223602	29.85705573	151.1670607
CG15605	32	25.99207668	23.26356028	27.09585	35.26096371	35.50622311	34.53530357	29.24260641	88.03467636	42.22425314
CG15609	2368.897401	1807.775736	2592.269504	1438.151553	1606.828232	2778.325663	1082.386474	1260.691879	70.52192742	1845.760947
CG1561	26.17286587	20.53481436	27.47409397	39.94657756	23.42537114	27.47409397	28.8400148	60.96883187	61.39290364	34.2967508
CG15610	66.71780869	139.1020624	65.79928491	30.69645182	43.41133848	63.55791971	23.10286713	29.04061297	20.11221399	39.6706464
CG15611	48.50293013	59.71411146	51.98415337	54.56863307	64.89340671	143.0127537	82.71058116	111.4304721	227.5437264	146.0177556
CG15614	6.02098699	5.979396995	6.588728138	9.781122222	9.986644391	6.36429187	5.938094283	7.568461174	21.70566924	10.056107
CG15615	27.6651914	30.69645182	24.93326655	33.35890435	25.8125363	39.94657756	36.50443891	29.24260641	99.04415959	54.94818793
CG15616	102.5369443	36.75834736	48.50293013	36.25228433	54.19169999	19.29292524	28.64080227	44.32350298	36.75834736	96.33579183
CG15617	15.24220797	14.72300241	17.02992292	14.02569154	16.1112888	15.77972327	18.50701094	14.2214829	54.94818793	19.56224444
CG15618	147.0333894	170.0717842	294.0667789	206.5002904	304.4370214	216.7668	377.4129196	136.2393834	754.8258393	138.1412143
CG15623	11.87618857	11.08087574	11.08087574	11.47164198	11.79415374	12.81711804	16.1112888	14.12324794	14.52030649	19.02731384
CG15624	125.3657981	58.08122594	71.01244621	65.79928491	75.58353033	90.50966799	265.0278205	225.9719671	95.00950852	112.2055323
CG15625	13.17745628	15.56247916	16.67945217	15.77972327	20.2521055	24.93326655	24.25146506	20.53481436	60.54768939	19.97328878
CG15626	533.7424696	694.5814157	1067.484939	467.8817025	544.9575334	1052.788558	709.1760477	335.4607114	90.50966799	891.4437768
CG15627	25.63423608	28.24649588	24.5900029	25.99207668	40.78594007	39.6706464	43.71328822	32.2225776	56.49299176	37.27147477
CG15628	1573.760186	1379.567183	1389.162831	1530.725631	1052.788558	1871.52681	1045.516417	1468.370174	76.10925536	1795.288517
CG15629	68.11969168	60.12945595	37.53071838	77.7084726	37.01402188	33.59093388	49.52207979	50.21338227	77.7084726	46.52712055
CG15630	78.79324245	21.25897303	63.11889309	165.4211623	40.22442798	62.24991663	27.85761803	18.37917368	14.2214829	60.12945595
CG15631	15.56247916	16.44982123	14.72300241	18.12614216	18.76535919	19.8353232	27.09585	19.29292524	57.28160454	24.42014734
CG15632	252.4755724	377.4129196	382.6814077	374.8059382	243.8753275	218.2745323	205.0738887	238.8564458	143.0127537	240.5178238
CG15633	101.8286699	85.0358921	83.86517785	86.82267696	44.01733818	91.13921252	62.68289905	91.13921252	92.41146851	49.52207979
CG15634	8.75434961	7.160200567	7.110741449	7.361501205	10.70342044	8.75434961	9.063071082	9.000467878	22.78480313	9.51365692
CG15635	8.456144324	6.773962499	7.464263932	8.339726087	9.447941291	8.282119391	11.71268557	10.056107	16.44982123	8.339726087
CG15636	15.45498126	16.79546694	13.64215827	16	16.44982123	19.69831061	18.76535919	21.11212657	35.50622311	25.63423608
CG15638	62.68289905	73.00887782	44.32350298	51.26847217	60.54768939	53.07645093	104.6914635	96.33579183	115.3600592	72.00374302
CG15639	227.5437264	160.8977119	112.9859835	79.89315513	113.7718632	101.8286699	131.5985698	97.68058937	149.0858991	167.7303557
CG15641	48.84029469	47.83517596	44.32350298	56.49299176	57.68002961	83.28587875	80.44885597	53.44562684	195.3611787	88.03467636
CG15642	17.75311155	18.63573738	12.38051995	11.47164198	19.42711815	17.1483754	30.69645182	24.25146506	32.67238802	23.10286713
CG15643	121.0953788	222.8609442	218.2745323	250.7315962	79.3412928	26.35491255	40.22442798	157.5864849	133.4356174	37.01402188
CG15645	159.7863103	106.1529019	71.50637684	79.3412928	65.34477605	62.68289905	60.12945595	41.64293937	44.94223602	45.56960626
CG15646	140.0695938	139.1020624	133.4356174	121.9376637	147.0333894	163.1437603	177.2940119	186.1084822	328.5570298	195.3611787
CG15649	8.111675838	8.6938789	7.012845771	9.000467878	10.55606329	9.447941291	8.6938789	9.18958684	23.58830748	11.08087574
CG15650	32.2225776	28.8400148	25.10669113	43.11147446	38.31931855	39.6706464	44.01733818	41.93258892	121.9376637	44.94223602
CG15651	340.1435684	199.4661324	276.2824285	128.8903104	110.6607656	202.2505758	206.5002904	117.7840193	18.89588258	202.2505758
CG15653	44.32350298	55.3303828	73.00887782	54.94818793	44.32350298	44.01733818	50.56264396	66.25695513	58.89200964	43.41133848
CG15654	9.253505471	10.41073484	8.397733469	10.12605275	10.41073484	11.23555901	12.29500145	21.85664411	32.67238802	13.64215827
CG15655	17.87659421	14.32040113	13.73704698	20.96629446	18.50701094	16.33619401	25.8125363	18.89588258	35.75318842	22.627417
CG15657	222.8609442	88.03467636	202.2505758	109.8963759	242.1907576	52.70982511	106.1529019	59.30163596	62.24991663	81.57188015
CG15658	49.1800058	55.3303828	44.32350298	60.12945595	76.6386371	154.3434019	101.8286699	240.5178238	213.7825074	233.9408513
CG15660	74.54294953	78.24897777	82.71058116	53.44562684	128.8903104	53.81737058	48.50293013	45.56960626	101.8286699	54.19169999
CG15661	10.55606329	15.24220797	13.8325957	11.39240156	14.2214829	20.53481436	111.4304721	83.86517785	32.44670335	288.0149721
CG15663	137.1870032	225.9719671	78.24897777	53.81737058	82.13925744	206.5002904	21.70566924	72.50456866	77.17170097	52.70982511
CG15664	172.4458978	202.2505758	177.2940119	151.1670607	133.4356174	117.7840193	46.85074227	362.038672	80.44885597	82.71058116
CG15666	17.26765178	15.03236399	19.97328878	17.3877578	14.12324794	24.08394796	29.44600482	22.16175149	50.21338227	38.8542363
CG15667	685.0189081	1168.142045	922.8804737	797.8645296	494.5594004	1074.909884	221.3215312	512	709.1760477	1217.748086
CG15669	3666.022691	4420.518857	4389.984103	4096	3769.088617	3468.268799	4513.403355	5712.870057	2977.735715	2556.580964
CG1567	47.17661495	49.1800058	43.11147446	38.8542363	55.3303828	68.5935016	57.28160454	87.42657643	187.4029691	93.70148454
CG15671	86.22294892	75.06143675	72.50456866	135.2983092	69.5510312	112.9859835	101.1252879	108.3834	268.727471	154.3434019
CG15673	14.32040113	19.29292524	12.38051995	13.8325957	22.00866909	60.96883187	51.98415337	43.41133848	55.3303828	42.81368175
CG15674	23.75237713	26.53822547	29.24260641	24.08394796	39.39662123	30.90996253	89.88447205	24.5900029	59.71411146	27.47409397
CG15675	101.1252879	65.79928491	106.8912537	128.8903104	84.44850629	99.7330662	90.50966799	150.1228735	113.7718632	393.4400464
CG15676	9.253505471	8.397733469	11.63178014	8.51496146	10.48314723	6.773962499	13.36140671	10.056107	25.99207668	14.52030649
CG15678	23.26356028	37.27147477	21.85664411	38.05462768	25.28132198	41.35529058	36.25228433	57.28160454	60.54768939	43.41133848
CG15684	221.3215312	174.8531529	221.3215312	250.7315962	168.8970126	215.2694823	580.0365493	215.2694823	328.5570298	172.4458978
CG15685	13.8325957	15.67072476	13.92880901	12.46663327	18.00093576	20.39297004	22.31589866	17.02992292	25.28132198	19.15965927
CG1569	10.41073484	23.10286713	15.56247916	20.53481436	18.89588258	16.22335168	18.76535919	16.67945217	25.28132198	16.67945217
CG15690	1499.223753	1016.926715	1530.725631	1184.4487	1428.217514	1746.196258	2149.819768	1448.154688	2401.965976	1314.228119
CG15693	1192.687193	1499.223753	1074.909884	1360.574274	1398.825223	1746.196258	1478.583496	1686.714403	1045.516417	1509.651679
CG15695	10.19648502	9.986644391	9.9176616	10.70342044	8.633825892	15.03236399	20.11221399	18.00093576	21.70566924	14.6213032
CG15696	23.26356028	22.31589866	18.89588258	24.08394796	34.7755156	25.28132198	30.90996253	27.47409397	71.01244621	35.26096371
CG15697	724.0773439	552.5648571	786.8800928	448.8221293	689.7835914	826.0011614	643.5908478	873.0981292	326.2875206	781.444715
CG15699	36.50443891	39.6706464	41.06962872	45.56960626	47.17661495	55.71523605	60.96883187	53.07645093	167.7303557	80.44885597
CG15701	21.70566924	23.75237713	19.97328878	32.44670335	28.05138308	28.8400148	38.58585049	34.2967508	88.03467636	27.09585
CG15704	418.765854	519.1472537	522.7582084	290.0182746	374.8059382	1024	308.6868039	280.1391875	352.1387054	203.6573398
CG15705	7.260153243	6.233316637	6.821079134	6.91629785	6.276672783	7.260153243	8.168097006	8.397733469	11.47164198	9.713559075
CG15706	20.67764529	31.34144952	44.63179732	38.8542363	22.31589866	71.50637684	40.78594007	46.52712055	48.84029469	48.50293013
CG15707	5.063026376	4.531535541	4.890561111	4.25748073	5.205367422	5.502167273	4.856779538	4.856779538	11.00433455	4.890561111
CG15708	14.52030649	16.91228865	15.77972327	16.33619401	21.85664411	16.1112888	16.91228865	18.25221945	43.71328822	20.11221399
CG15709	81.00842201	74.02804377	77.17170097	87.42657643	106.1529019	170.0717842	79.89315513	146.0177556	439.5855035	152.2185107
CG1571	20.67764529	19.97328878	20.39297004	23.58830748	23.75237713	39.6706464	27.85761803	28.05138308	73.51669472	38.58585049
CG15710	13.92880901	12.21007367	11.79415374	13.64215827	14.92852786	13.92880901	14.32040113	11.95879399	18.25221945	13.64215827
CG15711	8	7.568461174	8.51496146	7.260153243	9.9176616	9.646462622	13.08643294	11.79415374	13.36140671	9.781122222
CG15712	18.12614216	13.547925	12.12573253	15.77972327	16.56423878	15.45498126	16.33619401	19.29292524	27.09585	19.56224444
CG15715	1351.176101	1541.372669	1052.788558	903.8878682	1144.102029	1243.335562	704.2774109	942.2721542	23.42537114	270.5966184
CG15717	18.89588258	23.26356028	26.35491255	17.87659421	20.82146969	349.7063057	113.7718632	59.71411146	54.19169999	56.10276616
CG15719	1629.258719	1067.484939	1234.747216	792.3532767	867.0671999	324.0336881	421.6786008	439.5855035	109.8963759	1541.372669
CG1572	66.71780869	58.48521281	58.48521281	52.70982511	95.67035191	65.34477605	93.70148454	51.98415337	122.7858073	64
CG15720	2076.589015	1722.155858	1379.567183	837.531708	2304.119777	1332.57406	364.5568501	630.3459396	86.22294892	630.3459396
CG15721	5.617779503	5.388934307	5.656854249	5.464161027	6.773962499	8.168097006	5.735820992	8.633825892	11.79415374	10.19648502
CG15725	191.3407038	125.3657981	118.6032719	134.3637355	160.8977119	131.5985698	51.26847217	163.1437603	187.4029691	98.3600116
CG15727	18.89588258	42.22425314	261.3791042	32	27.6651914	70.03479688	14.12324794	22.16175149	46.85074227	19.97328878
CG15728	18.37917368	19.42711815	15.77972327	20.67764529	17.26765178	23.10286713	19.8353232	21.55573723	81.00842201	21.11212657
CG15729	213.7825074	139.1020624	199.4661324	77.17170097	160.8977119	162.016844	171.254727	196.7200232	63.11889309	317.3651712
CG15730	5.42641731	4.469148552	7.464263932	5.13370359	6.453134074	6.634556367	5.938094283	7.674112955	16.56423878	6.727171322
CG15731	33.8245773	32.89964245	27.47409397	34.05984584	37.79176517	39.6706464	48.84029469	50.91433496	86.82267696	47.50475426
CG15732	23.75237713	26.35491255	19.56224444	25.8125363	25.45716748	28.24649588	26.35491255	26.90868529	30.48441594	32
CG15733	76.10925536	58.48521281	58.89200964	57.68002961	51.98415337	60.96883187	64.4451552	51.62507259	84.44850629	72.00374302
CG15734	4.469148552	4.856779538	5.578974665	5.775716782	6.320330495	7.568461174	10.62948651	6.543216468	21.40684088	6.233316637
CG15735	955.4257833	250.7315962	497.9993331	464.6498075	455.0874528	377.4129196	464.6498075	464.6498075	292.0355113	235.5680386
CG15736	25.99207668	42.51794605	24.25146506	27.09585	49.8665331	23.75237713	53.07645093	40.22442798	58.89200964	37.53071838
CG15737	28.4429658	26.53822547	35.50622311	31.12495832	31.55944654	25.28132198	32.2225776	31.77895985	101.1252879	41.06962872
CG15738	72.00374302	80.44885597	99.7330662	81.57188015	114.5632091	48.84029469	84.44850629	123.6398501	65.79928491	54.56863307
CG15739	20.96629446	19.29292524	19.69831061	16.91228865	22.16175149	25.8125363	36.50443891	21.40684088	74.54294953	24.93326655
CG15740	32	26.17286587	29.44600482	31.77895985	35.75318842	39.12448889	37.79176517	39.12448889	147.0333894	46.85074227
CG15741	64.89340671	56.49299176	54.94818793	68.11969168	81.00842201	106.1529019	93.05424111	90.50966799	265.0278205	104.6914635
CG15742	9.18958684	11.39240156	11.15794933	11.63178014	12.12573253	14.92852786	14.6213032	12.04197398	30.2738447	17.02992292
CG15743	206.5002904	194.0117205	124.4998333	134.3637355	167.7303557	200.8535291	155.4169452	203.6573398	321.7954239	178.5271893
CG15745	101.8286699	51.26847217	32.2225776	130.6895521	96.33579183	335.4607114	72.50456866	744.4339289	975.50131	471.1360771
CG15747	621.6677808	298.1717981	471.1360771	321.7954239	556.4082496	160.8977119	508.4633577	159.7863103	229.1264182	202.2505758
CG15749	38.58585049	19.29292524	18.89588258	22.16175149	32.2225776	22.16175149	35.26096371	26.53822547	61.39290364	23.42537114
CG1575	35.50622311	27.28431654	37.27147477	30.06472797	33.35890435	36.50443891	29.44600482	20.96629446	68.11969168	35.50622311
CG15753	128	191.3407038	202.2505758	170.0717842	237.2065438	200.8535291	135.2983092	183.5462717	286.0255073	245.5716145
CG15754	24.7610399	23.58830748	22.31589866	23.26356028	31.12495832	24.7610399	28.4429658	21.85664411	43.11147446	38.8542363
CG15756	33.59093388	34.53530357	30.2738447	41.93258892	47.50475426	41.93258892	44.32350298	39.6706464	132.5139103	44.32350298
CG15757	9.317868692	10.62948651	7.727490631	11.39240156	10.55606329	12.72858374	15.03236399	12.46663327	33.12847756	15.56247916
CG15758	533.7424696	608.8740429	643.5908478	526.3942792	596.3435963	955.4257833	903.8878682	1120.55675	560.278375	989.1188008
CG15760	149.0858991	280.1391875	404.5011517	315.1729698	261.3791042	265.0278205	110.6607656	232.3249038	119.4282229	163.1437603
CG15764	18.50701094	18.12614216	16.44982123	21.55573723	14.2214829	23.10286713	31.12495832	21.11212657	48.84029469	19.97328878
CG15765	5634.219287	5404.704403	5634.219287	3875.052121	4240.445128	3666.022691	3615.551473	4269.939756	4211.154234	3541.144499
CG15766	37.79176517	48.50293013	48.16789592	35.50622311	48.50293013	62.24991663	52.34573175	42.51794605	163.1437603	75.58353033
CG15767	10.70342044	13.64215827	10.92832205	13.17745628	14.32040113	9.063071082	18.25221945	11.95879399	24.7610399	14.72300241
CG15768	14.02569154	16.56423878	16.33619401	23.42537114	23.26356028	21.85664411	29.04061297	36.75834736	71.01244621	29.65081798
CG15769	39.12448889	47.50475426	52.34573175	65.79928491	47.17661495	82.13925744	49.8665331	44.63179732	133.4356174	51.98415337
CG1577	190.019017	290.0182746	213.7825074	140.0695938	347.2907078	206.5002904	256	304.4370214	219.7927517	330.8423246
CG15770	60.54768939	80.44885597	67.6491546	69.5510312	102.5369443	46.52712055	60.96883187	31.77895985	19.8353232	28.64080227
CG15771	187.4029691	156.4979555	96.33579183	131.5985698	113.7718632	216.7668	134.3637355	139.1020624	158.6825856	173.6453539
CG15772	2503.967289	2076.589015	3213.656465	2019.804579	2418.672971	1991.997332	1964.572916	2105.577117	259.5736268	1200.982988
CG15773	103.2501452	91.13921252	81.57188015	79.89315513	81.57188015	86.22294892	122.7858073	99.7330662	319.5726205	174.8531529
CG15776	76.6386371	47.17661495	78.24897777	55.71523605	65.79928491	79.3412928	109.1372661	121.0953788	81.00842201	53.07645093
CG15777	326.2875206	156.4979555	407.3146797	187.4029691	324.0336881	172.4458978	254.2316788	202.2505758	137.1870032	317.3651712
CG15778	34.05984584	31.12495832	28.64080227	32.44670335	34.53530357	34.05984584	48.84029469	41.64293937	90.50966799	61.81992505
CG15779	11.79415374	13.73704698	11.79415374	16	14.6213032	15.67072476	19.56224444	14.4200074	36.00187151	17.50869922
CG1578	4705.068462	4904.872774	5042.767517	5007.934577	5077.842739	3350.126832	2856.435029	3743.05362	5077.842739	4153.178029
CG15780	16.44982123	15.34822591	10.85283462	21.70566924	20.2521055	18.37917368	27.6651914	19.02731384	35.75318842	25.28132198
CG15781	439.5855035	254.2316788	310.8338904	362.038672	448.8221293	372.2169644	390.7223575	342.509454	404.5011517	198.0883192
CG15782	188.7064598	229.1264182	138.1412143	65.79928491	142.0248924	59.71411146	100.4267645	70.52192742	141.0438548	68.11969168
CG15783	1031.122483	347.2907078	526.3942792	719.0757764	617.3736078	209.382927	724.0773439	79.3412928	198.0883192	174.8531529
CG15784	21.25897303	18.89588258	21.11212657	26.35491255	17.50869922	150.1228735	70.03479688	192.6715837	46.85074227	304.4370214
CG15786	20.53481436	20.82146969	20.53481436	18.76535919	22.47111801	21.40684088	27.28431654	25.63423608	39.39662123	29.85705573
CG15792	1176.267116	1341.842846	1499.223753	1038.294507	861.0779292	1438.151553	1144.102029	1234.747216	617.3736078	1782.887554
CG15793	714.1087572	533.7424696	809.0023033	588.1335578	374.8059382	461.4402369	522.7582084	699.4126115	272.4787667	630.3459396
CG15797	526.3942792	427.5650147	367.0925435	467.8817025	38.8542363	903.8878682	27.6651914	97.68058937	28.8400148	152.2185107
CG15800	21.70566924	24.42014734	23.26356028	21.40684088	28.8400148	32	34.7755156	30.06472797	44.94223602	33.35890435
CG15803	54.94818793	73.00887782	67.18186775	66.25695513	79.3412928	63.55791971	92.41146851	132.5139103	148.0560875	77.17170097
CG15804	15.77972327	21.11212657	18.76535919	17.75311155	26.53822547	20.96629446	28.24649588	28.24649588	35.75318842	34.7755156
CG15807	5.856342784	5.502167273	4.691339797	5.856342784	4.691339797	8.397733469	7.674112955	7.412704495	19.69831061	7.944739963
CG15811	319.5726205	300.245747	415.8732269	448.8221293	176.0693527	261.3791042	508.4633577	308.6868039	60.54768939	140.0695938
CG15812	477.7128917	458.2528363	326.2875206	385.3431673	354.5880238	133.4356174	164.2785149	112.9859835	89.26359465	132.5139103
CG15814	1082.386474	1323.369299	1067.484939	1530.725631	1226.218194	680.2871368	879.1710069	1360.574274	666.28703	1089.915067
CG15816	240.5178238	74.54294953	64.4451552	57.68002961	71.50637684	47.17661495	22.94328397	42.51794605	31.77895985	44.01733818
CG15817	849.2232149	744.4339289	680.2871368	685.0189081	891.4437768	380.0380341	487.750655	359.5378882	184.822937	508.4633577
CG15818	4.890561111	5.241573615	5.540437872	6.147500725	5.42641731	8.815240927	7.110741449	5.205367422	13.17745628	6.408559021
CG15819	916.5056726	873.0981292	1105.129714	1024	1031.122483	537.454942	831.7464539	504.9511447	13.92880901	588.1335578
CG1582	49.8665331	81.00842201	67.18186775	52.34573175	49.52207979	100.4267645	41.93258892	37.01402188	26.35491255	136.2393834
CG15820	10.19648502	8.5741877	9.253505471	8.876555777	10.48314723	11.79415374	14.02569154	11.15794933	30.69645182	12.72858374
CG15821	11.08087574	10.41073484	14.4200074	13.8325957	17.50869922	16.44982123	18.89588258	16.44982123	35.50622311	13.36140671
CG15822	4.789914818	4.407620464	4.563054863	5.169411323	5.42641731	4.500233939	4.658934346	5.856342784	10.33882265	8.75434961
CG15824	6.634556367	8.397733469	5.502167273	8.0556444	6.02098699	8.75434961	6.727171322	8.75434961	20.2521055	10.62948651
CG15825	5.351710219	5.696200782	4.316912946	6.821079134	5.696200782	1016.926715	5.351710219	122.7858073	9.713559075	5.169411323
CG15828	186.1084822	315.1729698	242.1907576	105.4196502	148.0560875	191.3407038	141.0438548	159.7863103	219.7927517	199.4661324
CG15829	6.105036836	6.105036836	5.938094283	6.453134074	6.062866266	7.781239579	8.224910613	8.75434961	22.16175149	10.26740718
CG1583	413.0005807	290.0182746	544.9575334	298.1717981	315.1729698	760.0760682	256	257.7806208	24.93326655	556.4082496
CG15831	298.1717981	588.1335578	719.0757764	519.1472537	206.5002904	116.9704256	388.023441	1287.181696	32	385.3431673
CG15835	613.1090968	455.0874528	849.2232149	302.3341213	344.8917957	797.8645296	625.9918222	242.1907576	107.6347412	24.42014734
CG1584	9.713559075	19.02731384	13.36140671	17.75311155	14.4200074	11.23555901	9.9176616	12.81711804	26.35491255	13.92880901
CG15844	190.019017	182.278425	186.1084822	159.7863103	194.0117205	167.7303557	99.7330662	152.2185107	215.2694823	206.5002904
CG15845	1060.111282	1074.909884	749.6118763	639.145241	1144.102029	613.1090968	699.4126115	284.0497848	52.34573175	22.94328397
CG15848	17.26765178	18.63573738	22.47111801	20.82146969	15.45498126	17.1483754	17.02992292	15.45498126	28.8400148	19.56224444
CG15855	1234.747216	1924.14259	2062.244967	1629.258719	1243.335562	1468.370174	1675.063416	2194.992051	776.0468821	1964.572916
CG15859	28.24649588	24.5900029	19.8353232	27.47409397	29.04061297	32.2225776	38.05462768	32.2225776	62.24991663	35.01739844
CG15860	18.00093576	8.75434961	14.4200074	11.63178014	18.12614216	13.36140671	16.1112888	17.3877578	16.67945217	19.42711815
CG15861	72.50456866	46.52712055	37.01402188	37.79176517	33.35890435	48.50293013	67.6491546	56.49299176	91.77313587	85.62736351
CG15862	14164.578	13493.71523	12161.21709	9410.136924	11505.21242	6793.785719	5634.219287	5955.471431	2556.580964	5220.600329
CG15863	22.00866909	32.2225776	50.56264396	20.67764529	36.00187151	18.12614216	20.53481436	34.2967508	29.85705573	36.75834736
CG15864	22.94328397	99.7330662	30.90996253	30.69645182	22.78480313	16.79546694	15.56247916	30.2738447	44.94223602	15.03236399
CG15865	12.99603834	13.26911273	11.95879399	11.71268557	16	18.37917368	15.45498126	17.3877578	27.28431654	23.42537114
CG15867	30.2738447	24.7610399	23.58830748	24.5900029	27.28431654	99.7330662	33.35890435	74.02804377	72.50456866	53.44562684
CG1587	1398.825223	1698.44643	2019.804579	1675.063416	1002.926385	922.8804737	982.2864582	1314.228119	1314.228119	831.7464539
CG15870	54.19169999	67.18186775	31.55944654	35.01739844	32.67238802	30.2738447	85.62736351	38.31931855	55.71523605	26.35491255
CG15871	67.18186775	70.03479688	64	63.11889309	72.50456866	54.56863307	87.42657643	61.39290364	51.26847217	135.2983092
CG15873	7.674112955	6.453134074	7.012845771	8.111675838	8.339726087	8.111675838	15.13692235	8.75434961	19.8353232	9.781122222
CG15874	21.55573723	19.42711815	17.50869922	17.1483754	19.69831061	26.72281342	30.69645182	27.85761803	71.50637684	33.12847756
CG15876	23.42537114	23.10286713	23.10286713	26.53822547	35.75318842	29.65081798	45.254834	43.11147446	85.62736351	46.85074227
CG15877	88.03467636	39.12448889	49.8665331	36.75834736	93.70148454	44.01733818	38.58585049	34.2967508	75.06143675	43.41133848
CG15878	13.92880901	10.70342044	10.62948651	8.397733469	10.55606329	11.87618857	22.627417	28.4429658	32.2225776	12.29500145
CG15879	23.75237713	20.96629446	20.67764529	23.26356028	30.06472797	41.93258892	58.89200964	28.05138308	55.3303828	33.8245773
